Spends,Spends band,Fraud,Type of swipe
33577.7,1,0,Online 
22235.4,1,0,Online 
887170,3,0,Online 
100957.7,2,0,Online 
30882.5,1,0,Online 
549147,3,0,Online 
711982,3,0,Online 
1121877,3,0,Online 
175861.8,3,0,Online 
5469010,3,0,Online 
19989.4,1,0,Online 
482440.8,3,0,Online 
224487.7,3,0,Online 
2714291,3,0,Online 
331958.8,3,0,Online 
494120,3,0,Online 
8455516.2,3,0,Online 
140824.2,2,0,Online 
8759.4,1,0,Online 
112187.7,2,0,Online 
267947.8,3,0,Online 
11117.7,1,0,Online 
660099.4,3,0,Online 
473456.8,3,0,Online 
111177,2,0,Online 
8534.8,1,0,Online 
2637702.4,3,0,Online 
1441370.5,3,0,Online 
1010138.5,3,0,Online 
100845.4,2,0,Online 
1997143.2,3,0,Online 
303210,3,0,Online 
1188920.1,3,0,Online 
9994.7,1,0,Online 
763640,3,0,Online 
0,1,0,Online 
330162,3,0,Online 
808560,3,0,Online 
11117.7,1,0,Online 
666500.5,3,0,Online 
2245887.7,3,0,Online 
306579,3,0,Online 
28973.4,1,0,Online 
39305,1,0,Online 
176760.2,3,0,Online 
288835.6,3,0,Online 
727928.6,3,0,Online 
206632,3,0,Online 
471772.3,3,0,Online 
783067.9,3,0,Online 
112300,2,0,Online 
209327.2,3,0,Online 
689522,3,0,Online 
170359.1,3,0,Online 
3681081.7,3,0,Online 
448638.5,3,0,Online 
49299.7,1,0,Online 
167663.9,2,0,Online 
162722.7,2,0,Online 
1100540,3,0,Online 
2043860,3,0,Online 
764650.7,3,0,Online 
89727.7,2,0,Online 
168450,3,0,Online 
138241.3,2,0,Online 
112.3,1,0,Online 
430558.2,3,0,Online 
86471,2,0,Online 
9994.7,1,0,Online 
133075.5,2,0,Online 
1898993,3,0,Online 
41663.3,1,0,Online 
15722,1,0,Online 
8647.1,1,0,Online 
503665.5,3,0,Online 
274012,3,0,Online 
2807500,3,0,Online 
11230,1,0,Online 
448077,3,0,Online 
224038.5,3,0,Online 
870325,3,0,Online 
13251.4,1,0,Online 
290857,3,0,Online 
1010587.7,3,0,Online 
212696.2,3,0,Online 
390579.4,3,0,Online 
187765.6,3,0,Online 
22235.4,1,0,Online 
22460,1,0,Online 
752410,3,0,Online 
168450,3,0,Online 
9994.7,1,0,Online 
11230,1,0,Online 
11230,1,0,Online 
116230.5,2,0,Online 
77150.1,2,0,Online 
129145,2,0,Online 
256268.6,3,0,Online 
4036174.3,3,0,Online 
16395.8,1,0,Online 
1732115.2,3,0,Online 
413039.4,3,0,Online 
847191.2,3,0,Online 
184396.6,3,0,Online 
141385.7,2,0,Online 
224487.7,3,0,Online 
16957.3,1,0,Online 
89727.7,2,0,Online 
258290,3,0,Online 
28973.4,1,0,Online 
201578.5,3,0,Online 
17518.8,1,0,Online 
8534.8,1,0,Online 
112187.7,2,0,Online 
600805,3,0,Online 
336900,3,0,Online 
95342.7,2,0,Online 
112187.7,2,0,Online 
720629.1,3,0,Online 
256942.4,3,0,Online 
730062.3,3,0,Online 
22235.4,1,0,Online 
118925.7,2,0,Online 
73893.4,2,0,Online 
10559793.6,3,0,Online 
1504146.2,3,0,Online 
1661253.9,3,0,Online 
5615000,3,0,Online 
11230,1,0,Online 
393050,3,0,Online 
11230,1,0,Online 
372386.8,3,0,Online 
5042270,3,0,Online 
54577.8,1,0,Online 
9994.7,1,0,Online 
1714259.5,3,0,Online 
88717,2,0,Online 
1927629.5,3,0,Online 
133075.5,2,0,Online 
751511.6,3,0,Online 
45144.6,1,0,Online 
1331653.4,3,0,Online 
11230,1,0,Online 
170134.5,3,0,Online 
594067,3,0,Online 
9994.7,1,0,Online 
692329.5,3,0,Online 
131503.3,2,0,Online 
56037.7,1,0,Online 
3214812.1,3,0,Online 
1333450.2,3,0,Online 
50422.7,1,0,Online 
8534.8,1,0,Online 
336787.7,3,0,Online 
224600,3,0,Online 
194615.9,3,0,Online 
475253.6,3,0,Online 
5411849.3,3,0,Online 
248744.5,3,0,Online 
613045.7,3,0,Online 
308712.7,3,0,Online 
482777.7,3,0,Online 
336787.7,3,0,Online 
842250,3,0,Online 
2208042.6,3,0,Online 
8534.8,1,0,Online 
94107.4,2,0,Online 
280750,3,0,Online 
76251.7,2,0,Online 
40315.7,1,0,Online 
370590,3,0,Online 
3006607.9,3,0,Online 
20101.7,1,0,Online 
28075,1,0,Online 
893009.6,3,0,Online 
7748.7,1,0,Online 
24481.4,1,0,Online 
21207068.9,3,0,Online 
112.3,1,0,Online 
729837.7,3,0,Online 
97251.8,2,0,Online 
73107.3,2,0,Online 
302648.5,3,0,Online 
557008,3,0,Online 
133075.5,2,0,Online 
1459900,3,0,Online 
687051.4,3,0,Online 
112187.7,2,0,Online 
670431,3,0,Online 
1257760,3,0,Online 
197198.8,3,0,Online 
138241.3,2,0,Online 
168450,3,0,Online 
198434.1,3,0,Online 
212471.6,3,0,Online 
247060,3,0,Online 
42674,1,0,Online 
3930500,3,0,Online 
1617120,3,0,Online 
914908.1,3,0,Online 
968026,3,0,Online 
105449.7,2,0,Online 
11117.7,1,0,Online 
11230,1,0,Online 
2335840,3,0,Online 
100957.7,2,0,Online 
641345.3,3,0,Online 
539040,3,0,Online 
1628350,3,0,Online 
5704390.8,3,0,Online 
729388.5,3,0,Online 
6962600,3,0,Online 
11230,1,0,Online 
11230,1,0,Online 
993068.9,3,0,Online 
50422.7,1,0,Online 
70075.2,2,0,Online 
22235.4,1,0,Online 
140150.4,2,0,Online 
1033160,3,0,Online 
114546,2,0,Online 
98824,2,0,Online 
858645.8,3,0,Online 
11230,1,0,Online 
3208411,3,0,Online 
25604.4,1,0,Online 
392376.2,3,0,Online 
118925.7,2,0,Online 
4920986,3,0,Online 
395408.3,3,0,Online 
268284.7,3,0,Online 
639660.8,3,0,Online 
44920,1,0,Online 
9994.7,1,0,Online 
1233054,3,0,Online 
8534.8,1,0,Online 
617088.5,3,0,Online 
414499.3,3,0,Online 
492997,3,0,Online 
11230,1,0,Online 
19989.4,1,0,Online 
1497969.7,3,0,Online 
841351.6,3,0,Online 
1684500,3,0,Online 
852357,3,0,Online 
1785570,3,0,Online 
20101.7,1,0,Online 
1897870,3,0,Online 
1027545,3,0,Online 
305456,3,0,Online 
98824,2,0,Online 
100957.7,2,0,Online 
100283.9,2,0,Online 
84225,2,0,Online 
1195096.6,3,0,Online 
129145,2,0,Online 
552066.8,3,0,Online 
763640,3,0,Online 
432355,3,0,Online 
44920,1,0,Online 
859881.1,3,0,Online 
112300,2,0,Online 
133075.5,2,0,Online 
85684.9,2,0,Online 
3369000,3,0,Online 
138465.9,2,0,Online 
449200,3,0,Online 
78946.9,2,0,Online 
11117.7,1,0,Online 
134760,2,0,Online 
1503921.6,3,0,Online 
237289.9,3,0,Online 
880544.3,3,0,Online 
11117.7,1,0,Online 
726468.7,3,0,Online 
1498082,3,0,Online 
179006.2,3,0,Online 
77374.7,2,0,Online 
11518498.7,3,0,Online 
11230,1,0,Online 
112187.7,2,0,Online 
4705257.7,3,0,Online 
100396.2,2,0,Online 
112300,2,0,Online 
112300,2,0,Online 
69962.9,2,0,Online 
190797.7,3,0,Online 
1010700,3,0,Online 
11230,1,0,Online 
1318402,3,0,Online 
9545.5,1,0,Online 
112187.7,2,0,Online 
449087.7,3,0,Online 
35037.6,1,0,Online 
364975,3,0,Online 
3182694.3,3,0,Online 
213370,3,0,Online 
9251723.2,3,0,Online 
280637.7,3,0,Online 
311632.5,3,0,Online 
8534.8,1,0,Online 
606420,3,0,Online 
392825.4,3,0,Online 
475141.3,3,0,Online 
11230,1,0,Online 
875940,3,0,Online 
120722.5,2,0,Online 
1174208.8,3,0,Online 
348130,3,0,Online 
20101.7,1,0,Online 
336900,3,0,Online 
426178.5,3,0,Online 
46379.9,1,0,Online 
1403750,3,0,Online 
415285.4,3,0,Online 
808110.8,3,0,Online 
336787.7,3,0,Online 
939951,3,0,Online 
3859751,3,0,Online 
491649.4,3,0,Online 
696260,3,0,Online 
7288270,3,0,Online 
1633852.7,3,0,Online 
112300,2,0,Online 
334429.4,3,0,Online 
251888.9,3,0,Online 
651789.2,3,0,Online 
64011,2,0,Online 
0,1,0,Online 
585083,3,0,Online 
240995.8,3,0,Online 
561500,3,0,Online 
129145,2,0,Online 
824282,3,0,Online 
119262.6,2,0,Online 
926475,3,0,Online 
2358300,3,0,Online 
898400,3,0,Online 
26839.7,1,0,Online 
32679.3,1,0,Online 
168113.1,2,0,Online 
179455.4,3,0,Online 
112187.7,2,0,Online 
105786.6,2,0,Online 
1010587.7,3,0,Online 
1403750,3,0,Online 
1302680,3,0,Online 
76027.1,2,0,Online 
550270,3,0,Online 
168450,3,0,Online 
0,1,0,Online 
1446648.6,3,0,Online 
2184235,3,0,Online 
8647.1,1,0,Online 
504002.4,3,0,Online 
217637.4,3,0,Online 
457959.4,3,0,Online 
437970,3,0,Online 
1572200,3,0,Online 
483002.3,3,0,Online 
729950,3,0,Online 
431681.2,3,0,Online 
3121940,3,0,Online 
1852950,3,0,Online 
385189,3,0,Online 
729837.7,3,0,Online 
112187.7,2,0,Online 
20101.7,1,0,Online 
1684500,3,0,Online 
8534.8,1,0,Online 
505350,3,0,Online 
1328509,3,0,Online 
50422.7,1,0,Online 
603275.6,3,0,Online 
561500,3,0,Online 
67267.7,2,0,Online 
561500,3,0,Online 
509954.3,3,0,Online 
100845.4,2,0,Online 
2879484.3,3,0,Online 
2246000,3,0,Online 
11230,1,0,Online 
22235.4,1,0,Online 
40091.1,1,0,Online 
42000.2,1,0,Online 
1560970,3,0,Online 
353183.5,3,0,Online 
4288737,3,0,Online 
20101.7,1,0,Online 
772848.6,3,0,Online 
9994.7,1,0,Online 
289060.2,3,0,Online 
112300,2,0,Online 
9994.7,1,0,Online 
134760,2,0,Online 
415397.7,3,0,Online 
2246000,3,0,Online 
1784447,3,0,Online 
224600,3,0,Online 
78497.7,2,0,Online 
79620.7,2,0,Online 
190910,3,0,Online 
437970,3,0,Online 
510291.2,3,0,Online 
1958062.8,3,0,Online 
8534.8,1,0,Online 
100957.7,2,0,Online 
568350.3,3,0,Online 
1291450,3,0,Online 
11230,1,0,Online 
687051.4,3,0,Online 
86246.4,2,0,Online 
627307.8,3,0,Online 
9994.7,1,0,Online 
2740120,3,0,Online 
201803.1,3,0,Online 
271878.3,3,0,Online 
414162.4,3,0,Online 
112300,2,0,Online 
17069.6,1,0,Online 
9994.7,1,0,Online 
2088780,3,0,Online 
449200,3,0,Online 
1061010.4,3,0,Online 
1098069.4,3,0,Online 
1123000,3,0,Online 
51321.1,1,0,Online 
11230,1,0,Online 
110054,2,0,Online 
1020245.5,3,0,Online 
459980.8,3,0,Online 
1782762.5,3,0,Online 
112187.7,2,0,Online 
44807.7,1,0,Online 
22235.4,1,0,Online 
550045.4,3,0,Online 
22684.6,1,0,Online 
20101.7,1,0,Online 
449087.7,3,0,Online 
141834.9,2,0,Online 
30208.7,1,0,Online 
725458,3,0,Online 
107808,2,0,Online 
291980,3,0,Online 
842137.7,3,0,Online 
39978.8,1,0,Online 
20101.7,1,0,Online 
1280220,3,0,Online 
785875.4,3,0,Online 
280750,3,0,Online 
2675547.5,3,0,Online 
205958.2,3,0,Online 
1771757.1,3,0,Online 
466045,3,0,Online 
30208.7,1,0,Online 
660885.5,3,0,Online 
11230,1,0,Online 
14318250,3,0,Online 
1292909.9,3,0,Online 
718720,3,0,Online 
405627.6,3,0,Online 
11230,1,0,Online 
20101.7,1,0,Online 
280750,3,0,Online 
14486.7,1,0,Online 
2460156.1,3,0,Online 
8647.1,1,0,Online 
420451.2,3,0,Online 
22235.4,1,0,Online 
14486.7,1,0,Online 
3919270,3,0,Online 
41326.4,1,0,Online 
402595.5,3,0,Online 
2035437.5,3,0,Online 
14486.7,1,0,Online 
11117.7,1,0,Online 
252113.5,3,0,Online 
561387.7,3,0,Online 
2498675,3,0,Online 
332520.3,3,0,Online 
4985109.3,3,0,Online 
4615305.4,3,0,Online 
44920000,3,0,Online 
7018188.5,3,0,Online 
9994.7,1,0,Online 
122070.1,2,0,Online 
437970,3,0,Online 
187653.3,3,0,Online 
34026.9,1,0,Online 
28411.9,1,0,Online 
29984.1,1,0,Online 
1136925.2,3,0,Online 
617650,3,0,Online 
9424216,3,0,Online 
157893.8,2,0,Online 
14486.7,1,0,Online 
201578.5,3,0,Online 
336338.5,3,0,Online 
44246.2,1,0,Online 
1684500,3,0,Online 
750051.7,3,0,Online 
232124.1,3,0,Online 
14600235.3,3,0,Online 
14486.7,1,0,Online 
449200,3,0,Online 
3181683.6,3,0,Online 
170246.8,3,0,Online 
235717.7,3,0,Online 
1388028,3,0,Online 
2128646.5,3,0,Online 
30208.7,1,0,Online 
244589.4,3,0,Online 
52556.4,1,0,Online 
98037.9,2,0,Online 
50422.7,1,0,Online 
61652.7,2,0,Online 
628880,3,0,Online 
393050,3,0,Online 
80856,2,0,Online 
3616621.5,3,0,Online 
145765.4,2,0,Online 
2847141.9,3,0,Online 
9994.7,1,0,Online 
26839.7,1,0,Online 
2095967.2,3,0,Online 
31780.9,1,0,Online 
171482.1,3,0,Online 
449200,3,0,Online 
2189850,3,0,Online 
1402851.6,3,0,Online 
5951900,3,0,Online 
651340,3,0,Online 
77374.7,2,0,Online 
100171.6,2,0,Online 
672115.5,3,0,Online 
39978.8,1,0,Online 
8534.8,1,0,Online 
5637460,3,0,Online 
943320,3,0,Online 
123417.7,2,0,Online 
235605.4,3,0,Online 
3411337.1,3,0,Online 
2070812,3,0,Online 
529943.7,3,0,Online 
112187.7,2,0,Online 
146663.8,2,0,Online 
112300,2,0,Online 
204386,3,0,Online 
13251.4,1,0,Online 
175749.5,3,0,Online 
325670,3,0,Online 
692891,3,0,Online 
67380,2,0,Online 
9185578.5,3,0,Online 
226059.9,3,0,Online 
3986200.8,3,0,Online 
336787.7,3,0,Online 
25267.5,1,0,Online 
644602,3,0,Online 
561275.4,3,0,Online 
179118.5,3,0,Online 
14486.7,1,0,Online 
575537.5,3,0,Online 
960389.6,3,0,Online 
1265621,3,0,Online 
465483.5,3,0,Online 
18080.3,1,0,Online 
999470,3,0,Online 
996887.1,3,0,Online 
731522.2,3,0,Online 
30208.7,1,0,Online 
2588290.4,3,0,Online 
4164084,3,0,Online 
112187.7,2,0,Online 
20101.7,1,0,Online 
246610.8,3,0,Online 
1673270,3,0,Online 
1010587.7,3,0,Online 
2031170.1,3,0,Online 
706928.5,3,0,Online 
336900,3,0,Online 
134310.8,2,0,Online 
313317,3,0,Online 
112300,2,0,Online 
1010475.4,3,0,Online 
14286918.3,3,0,Online 
20101.7,1,0,Online 
595190,3,0,Online 
157220,2,0,Online 
605858.5,3,0,Online 
89278.5,2,0,Online 
33690,1,0,Online 
3896810,3,0,Online 
11230,1,0,Online 
164182.6,2,0,Online 
108818.7,2,0,Online 
20101.7,1,0,Online 
40315.7,1,0,Online 
33577.7,1,0,Online 
44952342.4,3,0,Online 
898287.7,3,0,Online 
8647.1,1,0,Online 
595526.9,3,0,Online 
149471.3,2,0,Online 
22235.4,1,0,Online 
22235.4,1,0,Online 
10668.5,1,0,Online 
39305,1,0,Online 
117353.5,2,0,Online 
505350,3,0,Online 
3363272.7,3,0,Online 
5839.6,1,0,Online 
437970,3,0,Online 
268284.7,3,0,Online 
43235.5,1,0,Online 
11230,1,0,Online 
1065614.7,3,0,Online 
449200,3,0,Online 
830458.5,3,0,Online 
1102561.4,3,0,Online 
2047341.3,3,0,Online 
336787.7,3,0,Online 
280188.5,3,0,Online 
99722.4,2,0,Online 
70524.4,2,0,Online 
988240,3,0,Online 
249081.4,3,0,Online 
336787.7,3,0,Online 
943320,3,0,Online 
11230,1,0,Online 
168450,3,0,Online 
53791.7,1,0,Online 
1708419.9,3,0,Online 
370702.3,3,0,Online 
100957.7,2,0,Online 
964657,3,0,Online 
5933145.9,3,0,Online 
9994.7,1,0,Online 
43010.9,1,0,Online 
33488309.2,3,0,Online 
308825,3,0,Online 
85909.5,2,0,Online 
117915,2,0,Online 
112300,2,0,Online 
196188.1,3,0,Online 
112187.7,2,0,Online 
3762050,3,0,Online 
1711452,3,0,Online 
340830.5,3,0,Online 
475590.5,3,0,Online 
448077,3,0,Online 
1478317.2,3,0,Online 
291530.8,3,0,Online 
20101.7,1,0,Online 
274012,3,0,Online 
572842.3,3,0,Online 
168450,3,0,Online 
312530.9,3,0,Online 
22235.4,1,0,Online 
40315.7,1,0,Online 
11230,1,0,Online 
129145,2,0,Online 
42561.7,1,0,Online 
1670799.4,3,0,Online 
898400,3,0,Online 
168450,3,0,Online 
3416053.7,3,0,Online 
6681850,3,0,Online 
56037.7,1,0,Online 
4558257,3,0,Online 
1735035,3,0,Online 
2841190,3,0,Online 
280750,3,0,Online 
20101.7,1,0,Online 
1347600,3,0,Online 
159466,2,0,Online 
11230,1,0,Online 
11230,1,1,Online 
16845,1,0,Online 
505350,3,0,Online 
168337.7,2,0,Online 
1097620.2,3,0,Online 
112187.7,2,0,Online 
8478650,3,0,Online 
435948.6,3,0,Online 
112187.7,2,0,Online 
26615.1,1,0,Online 
14486.7,1,0,Online 
224600,3,0,Online 
16845,1,0,Online 
5926857.1,3,0,Online 
628880,3,0,Online 
11230,1,0,Online 
134760,2,0,Online 
280637.7,3,0,Online 
112187.7,2,0,Online 
224487.7,3,0,Online 
1100652.3,3,0,Online 
106572.7,2,0,Online 
170808.3,3,0,Online 
136332.2,2,0,Online 
50422.7,1,0,Online 
829897,3,0,Online 
1909100,3,0,Online 
14486.7,1,0,Online 
836522.7,3,0,Online 
426740,3,0,Online 
0,1,0,Online 
1123000,3,0,Online 
58957.5,2,0,Online 
14486.7,1,0,Online 
2704184,3,0,Online 
1851827,3,0,Online 
255594.8,3,0,Online 
393050,3,0,Online 
943095.4,3,0,Online 
280750,3,0,Online 
168450,3,0,Online 
22235.4,1,0,Online 
449087.7,3,0,Online 
78497.7,2,0,Online 
502205.6,3,0,Online 
1010700,3,0,Online 
11230,1,0,Online 
11230,1,0,Online 
1151075,3,0,Online 
8310.2,1,0,Online 
168450,3,0,Online 
1839474,3,0,Online 
8647.1,1,0,Online 
9994.7,1,0,Online 
322862.5,3,0,Online 
617537.7,3,0,Online 
1224070,3,0,Online 
112300,2,0,Online 
739495.5,3,0,Online 
67267.7,2,0,Online 
1315594.5,3,0,Online 
1037652,3,0,Online 
1434295.6,3,0,Online 
14486.7,1,0,Online 
46379.9,1,0,Online 
791939.6,3,0,Online 
56037.7,1,0,Online 
14486.7,1,0,Online 
1009577,3,0,Online 
561500,3,0,Online 
134647.7,2,0,Online 
96802.6,2,0,Online 
121733.2,2,0,Online 
42449.4,1,0,Online 
22235.4,1,0,Online 
583398.5,3,0,Online 
673800,3,0,Online 
354306.5,3,0,Online 
392488.5,3,0,Online 
448077,3,0,Online 
7939610,3,0,Online 
86471,2,0,Online 
315787.6,3,0,Online 
1123000,3,0,Online 
28973.4,1,0,Online 
3842569.1,3,0,Online 
293552.2,3,0,Online 
5731792,3,0,Online 
2695.2,1,0,Online 
729837.7,3,0,Online 
336900,3,0,Online 
173278.9,3,0,Online 
277830.2,3,0,Online 
73107.3,2,0,Online 
56150,1,0,Online 
98487.1,2,0,Online 
561500,3,0,Online 
2223540,3,0,Online 
493670.8,3,0,Online 
209888.7,3,0,Online 
11230,1,0,Online 
257167,3,0,Online 
1763110,3,0,Online 
424606.3,3,0,Online 
1706960,3,0,Online 
20101.7,1,0,Online 
111738.5,2,0,Online 
1353215,3,0,Online 
431456.6,3,0,Online 
561500,3,0,Online 
16732.7,1,0,Online 
898400,3,0,Online 
280750,3,0,Online 
511863.4,3,0,Online 
260199.1,3,0,Online 
40091.1,1,0,Online 
788795.2,3,0,Online 
172492.8,3,0,Online 
3593600,3,0,Online 
515457,3,0,Online 
617650,3,0,Online 
151268.1,2,0,Online 
874704.7,3,0,Online 
11230,1,0,Online 
1234177,3,0,Online 
84898.8,2,0,Online 
168450,3,0,Online 
1111770,3,0,Online 
3649750,3,0,Online 
130492.6,2,0,Online 
224600,3,0,Online 
449200,3,0,Online 
487382,3,0,Online 
1774340,3,0,Online 
151380.4,2,0,Online 
1246530,3,0,Online 
729837.7,3,0,Online 
2836024.2,3,0,Online 
168337.7,2,0,Online 
897501.6,3,0,Online 
1010700,3,0,Online 
112.3,1,0,Online 
149471.3,2,0,Online 
650666.2,3,0,Online 
453692,3,0,Online 
156321.6,2,0,Online 
1414980,3,0,Online 
8647.1,1,0,Online 
1050005,3,0,Online 
583960,3,0,Online 
2787173.7,3,0,Online 
1998940,3,0,Online 
1492691.6,3,0,Online 
387435,3,0,Online 
673238.5,3,0,Online 
112187.7,2,0,Online 
11230,1,0,Online 
224600,3,0,Online 
654147.5,3,0,Online 
466045,3,0,Online 
44920,1,0,Online 
136781.4,2,0,Online 
1403188.5,3,0,Online 
1014181.3,3,0,Online 
403606.2,3,0,Online 
85123.4,2,0,Online 
13431080,3,0,Online 
3144287.7,3,0,Online 
19989.4,1,0,Online 
1922351.4,3,0,Online 
44807.7,1,0,Online 
606420,3,0,Online 
1346701.6,3,0,Online 
14486.7,1,0,Online 
170359.1,3,0,Online 
1915613.4,3,0,Online 
11230,1,0,Online 
13980563.9,3,0,Online 
42449.4,1,0,Online 
327579.1,3,0,Online 
752410,3,0,Online 
42112.5,1,0,Online 
9994.7,1,0,Online 
85011.1,2,0,Online 
9994.7,1,0,Online 
906934.8,3,0,Online 
116455.1,2,0,Online 
752410,3,0,Online 
26502.8,1,0,Online 
1212840,3,0,Online 
69626,2,0,Online 
2100346.9,3,0,Online 
1070331.3,3,0,Online 
353183.5,3,0,Online 
503104,3,0,Online 
224038.5,3,0,Online 
69401.4,2,0,Online 
19989.4,1,0,Online 
831020,3,0,Online 
285242,3,0,Online 
22235.4,1,0,Online 
449200,3,0,Online 
23807.6,1,0,Online 
202027.7,3,0,Online 
76925.5,2,0,Online 
988240,3,0,Online 
13018265.2,3,0,Online 
269520,3,0,Online 
107246.5,2,0,Online 
16732.7,1,0,Online 
667062,3,0,Online 
757014.3,3,0,Online 
13812.9,1,0,Online 
1617120,3,0,Online 
77599.3,2,0,Online 
16845,1,0,Online 
7101290.5,3,0,Online 
22235.4,1,0,Online 
280637.7,3,0,Online 
1347263.1,3,0,Online 
10668.5,1,0,Online 
100283.9,2,0,Online 
78946.9,2,0,Online 
56037.7,1,0,Online 
11230,1,0,Online 
453130.5,3,0,Online 
988464.6,3,0,Online 
696260,3,0,Online 
11230,1,0,Online 
350712.9,3,0,Online 
57946.8,2,0,Online 
5466090.2,3,0,Online 
449200,3,0,Online 
2844559,3,0,Online 
359360,3,0,Online 
844383.7,3,0,Online 
238300.6,3,0,Online 
712543.5,3,0,Online 
41101.8,1,0,Online 
4379700,3,0,Online 
2133700,3,0,Online 
2934735.9,3,0,Online 
247733.8,3,0,Online 
224600,3,0,Online 
404280,3,0,Online 
2670157.1,3,0,Online 
572505.4,3,0,Online 
80631.4,2,0,Online 
605746.2,3,0,Online 
198434.1,3,0,Online 
50422.7,1,0,Online 
307814.3,3,0,Online 
325670,3,0,Online 
122407,2,0,Online 
153064.9,2,0,Online 
11230,1,0,Online 
224600,3,0,Online 
168450,3,0,Online 
979143.7,3,0,Online 
99947,2,0,Online 
202027.7,3,0,Online 
1123000,3,0,Online 
624500.3,3,0,Online 
1122887.7,3,0,Online 
235717.7,3,0,Online 
78497.7,2,0,Online 
57160.7,2,0,Online 
8647.1,1,0,Online 
84112.7,2,0,Online 
475590.5,3,0,Online 
242343.4,3,0,Online 
414050.1,3,0,Online 
129145,2,0,Online 
1425985.4,3,0,Online 
1500328,3,0,Online 
16957.3,1,0,Online 
178669.3,3,0,Online 
157107.7,2,0,Online 
20101.7,1,0,Online 
1271123.7,3,0,Online 
374520.5,3,0,Online 
1711676.6,3,0,Online 
22235.4,1,0,Online 
56150,1,0,Online 
0,1,0,Online 
199444.8,3,0,Online 
9994.7,1,0,Online 
167327,2,0,Online 
1358830,3,0,Online 
11117.7,1,0,Online 
100957.7,2,0,Online 
1268990,3,0,Online 
22235.4,1,0,Online 
11117.7,1,0,Online 
11230,1,0,Online 
223477,3,0,Online 
966790.7,3,0,Online 
1428456,3,0,Online 
550270,3,0,Online 
47615.2,1,0,Online 
126674.4,2,0,Online 
46379.9,1,0,Online 
1100540,3,0,Online 
6857038,3,0,Online 
594628.5,3,0,Online 
94668.9,2,0,Online 
415173.1,3,0,Online 
13757873,3,0,Online 
314327.7,3,0,Online 
138129,2,0,Online 
11230,1,0,Online 
2274973.4,3,0,Online 
359023.1,3,0,Online 
213370,3,0,Online 
56037.7,1,0,Online 
6665005,3,0,Online 
40203.4,1,0,Online 
202027.7,3,0,Online 
4677968.8,3,0,Online 
1572200,3,0,Online 
24706,1,0,Online 
44920,1,0,Online 
220108,3,0,Online 
224038.5,3,0,Online 
134647.7,2,0,Online 
112300,2,0,Online 
914122,3,0,Online 
5406571.2,3,0,Online 
8984000,3,0,Online 
514895.5,3,0,Online 
9994.7,1,0,Online 
11117.7,1,0,Online 
